id,prompt
400004,Skriv en anmeldelse av filmen «Paper towns» på rundt 100 ord hvor du gir terningkast 5
5473,Skriv en anmeldelse av TV-serien «The Umbrella Academy» sesong 1 på rundt 100 ord hvor du gir terningkast 4
4573,Skriv en anmeldelse av filmen «United Passions» på rundt 600 ord hvor du gir terningkast 1
3597,Skriv en anmeldelse av filmen «Kick-Ass» på rundt 400 ord hvor du gir terningkast 5
3160,Skriv en anmeldelse av filmen «De røde elvene» på rundt 300 ord hvor du gir terningkast 5
3525,Skriv en anmeldelse av filmen «Knowing» på rundt 400 ord hvor du gir terningkast 3
400205,Skriv en anmeldelse av filmen «Where to Invade Next» på rundt 100 ord hvor du gir terningkast 3
5323,Skriv en anmeldelse av filmen «The Wife» på rundt 500 ord hvor du gir terningkast 5
400074,Skriv en anmeldelse av filmen «Nightcrawler» på rundt 500 ord hvor du gir terningkast 5
197,Skriv en anmeldelse av TV-serien «State of Affairs» på rundt 500 ord hvor du gir terningkast 3
400221,Skriv en anmeldelse av filmen «10 Cloverfield lane» på rundt 100 ord hvor du gir terningkast 5
4639,Skriv en anmeldelse av filmen «Høst» på rundt 400 ord hvor du gir terningkast 4
3854,Skriv en anmeldelse av filmen «Tropa de Elite - Nådeløs fiende» på rundt 400 ord hvor du gir terningkast 5
29,Skriv en anmeldelse av TV-serien «The Simpsons» sesong 20 på rundt 700 ord hvor du gir terningkast 5
5366,Skriv en anmeldelse av filmen «Ben is Back» på rundt 100 ord hvor du gir terningkast 4
4818,Skriv en anmeldelse av filmen «Løvekvinnen» på rundt 100 ord hvor du gir terningkast 4
3895,Skriv en anmeldelse av filmen «Hysteria» på rundt 400 ord hvor du gir terningkast 4
3211,Skriv en anmeldelse av filmen «Pans labyrint» på rundt 400 ord hvor du gir terningkast 6
3717,Skriv en anmeldelse av filmen «Mørke sjeler» på rundt 400 ord hvor du gir terningkast 1
3179,Skriv en anmeldelse av filmen «Kill Bill Vol. 1» på rundt 500 ord hvor du gir terningkast 6
3958,Skriv en anmeldelse av filmen «The Rocka» på rundt 400 ord hvor du gir terningkast 4
4382,Skriv en anmeldelse av filmen «Magic In The Moonlight» på rundt 400 ord hvor du gir terningkast 3
4502,Skriv en anmeldelse av filmen «Drone» på rundt 500 ord hvor du gir terningkast 5
4631,Skriv en anmeldelse av filmen «Villmark 2» på rundt 400 ord hvor du gir terningkast 4
3367,Skriv en anmeldelse av filmen «Lange flate ballær II» på rundt 500 ord hvor du gir terningkast 4
401424,Skriv en anmeldelse av TV-serien «The Mechanism» sesong 1 på rundt 500 ord hvor du gir terningkast 4
400146,Skriv en anmeldelse av filmen «Sully» på rundt 100 ord hvor du gir terningkast 3
400257,Skriv en anmeldelse av filmen «The Hateful Eight» på rundt 100 ord hvor du gir terningkast 5
5070,Skriv en anmeldelse av filmen «Tulip Fever» på rundt 400 ord hvor du gir terningkast 4
5276,Skriv en anmeldelse av filmen «Searching» på rundt 100 ord hvor du gir terningkast 4
4839,Skriv en anmeldelse av filmen «Gilberts grusomme hevn» på rundt 100 ord hvor du gir terningkast 3
4833,Skriv en anmeldelse av filmen «Morgan» på rundt 100 ord hvor du gir terningkast 4
415,Skriv en anmeldelse av filmen «Arthur og Maltazards hevn» på rundt 500 ord hvor du gir terningkast 5
4541,Skriv en anmeldelse av filmen «Run All Night» på rundt 400 ord hvor du gir terningkast 4
400364,Skriv en anmeldelse av filmen «Logan» på rundt 100 ord hvor du gir terningkast 5
3831,Skriv en anmeldelse av filmen «Conan The Barbarian» på rundt 300 ord hvor du gir terningkast 4
5416,Skriv en anmeldelse av TV-serien «Dark» sesong 1 på rundt 600 ord hvor du gir terningkast 4
5424,Skriv en anmeldelse av TV-serien «Altered Carbon» sesong 1 på rundt 700 ord hvor du gir terningkast 4
274,Skriv en anmeldelse av TV-serien «Deutschland 83» sesong 1 på rundt 800 ord hvor du gir terningkast 5
4402,Skriv en anmeldelse av filmen «Mot naturen» på rundt 500 ord hvor du gir terningkast 5
3356,Skriv en anmeldelse av filmen «Sweeney Todd – Demonbarbereren fra Fleet Street» på rundt 400 ord hvor du gir terningkast 6
4894,Skriv en anmeldelse av filmen «The Accountant» på rundt 100 ord hvor du gir terningkast 4
234,Skriv en anmeldelse av TV-serien «Orange Is the New Black» sesong 3 på rundt 1000 ord hvor du gir terningkast 5
3926,Skriv en anmeldelse av filmen «The Artist» på rundt 400 ord hvor du gir terningkast 5
400022,Skriv en anmeldelse av filmen «Kurt Cobain: Montage of Heck» på rundt 100 ord hvor du gir terningkast 5
4594,Skriv en anmeldelse av filmen «Amy» på rundt 600 ord hvor du gir terningkast 5
4360,Skriv en anmeldelse av filmen «Kule kryp» på rundt 400 ord hvor du gir terningkast 5
3729,Skriv en anmeldelse av filmen «127 timer» på rundt 400 ord hvor du gir terningkast 5
3381,"Skriv en anmeldelse av filmen «Be Kind, Rewind» på rundt 300 ord hvor du gir terningkast 4"
3321,Skriv en anmeldelse av filmen «Resident Evil: Extinction» på rundt 400 ord hvor du gir terningkast 3
400012,Skriv en anmeldelse av filmen «Terminator Genisys» på rundt 100 ord hvor du gir terningkast 4
402114,Skriv en anmeldelse av filmen «The Curse of La Llorona» på rundt 100 ord hvor du gir terningkast 3
145,Skriv en anmeldelse av TV-serien «Hannibal» sesong 1 på rundt 800 ord hvor du gir terningkast 5
4623,Skriv en anmeldelse av filmen «Min lille søster» på rundt 400 ord hvor du gir terningkast 5
4213,Skriv en anmeldelse av filmen «Snabba Cash Livet Deluxe» på rundt 300 ord hvor du gir terningkast 4
3672,Skriv en anmeldelse av filmen «Piranha» på rundt 400 ord hvor du gir terningkast 5
401623,Skriv en anmeldelse av filmen «En dommers dilemma» på rundt 500 ord hvor du gir terningkast 4
55,Skriv en anmeldelse av TV-serien «Bones» sesong 5 på rundt 800 ord hvor du gir terningkast 3
4313,Skriv en anmeldelse av filmen «The Grand Budapest Hotel» på rundt 500 ord hvor du gir terningkast 5
4805,Skriv en anmeldelse av filmen «A Hologram for the King» på rundt 100 ord hvor du gir terningkast 4
3916,Skriv en anmeldelse av filmen «Big Miracle» på rundt 400 ord hvor du gir terningkast 4
400381,Skriv en anmeldelse av filmen «Mørkt og deprimerende om Kings Bay-ulykken» på rundt 100 ord hvor du gir terningkast 4
3396,Skriv en anmeldelse av filmen «Cop DJ» på rundt 300 ord hvor du gir terningkast 5
4824,Skriv en anmeldelse av filmen «Cave» på rundt 100 ord hvor du gir terningkast 4
4600,Skriv en anmeldelse av filmen «Kikis budservice» på rundt 300 ord hvor du gir terningkast 3
401387,Skriv en anmeldelse av TV-serien «Homeland» sesong 7 på rundt 500 ord hvor du gir terningkast 5
400011,Skriv en anmeldelse av filmen «Magic Mike XXL» på rundt 100 ord hvor du gir terningkast 2
4566,Skriv en anmeldelse av filmen «Spy» på rundt 400 ord hvor du gir terningkast 4
3453,Skriv en anmeldelse av filmen «The Wackness» på rundt 500 ord hvor du gir terningkast 4
5181,Skriv en anmeldelse av filmen «Game Night» på rundt 500 ord hvor du gir terningkast 4
4132,Skriv en anmeldelse av filmen «Oblivion» på rundt 400 ord hvor du gir terningkast 4
4816,Skriv en anmeldelse av filmen «Star Trek Beyond» på rundt 100 ord hvor du gir terningkast 4
3869,Skriv en anmeldelse av filmen «Varg Veum - I mørket er alle ulver grå» på rundt 500 ord hvor du gir terningkast 4
5334,Skriv en anmeldelse av filmen «A Simple Favor» på rundt 500 ord hvor du gir terningkast 3
401594,Skriv en anmeldelse av filmen «Ant-Man and the Wasp» på rundt 400 ord hvor du gir terningkast 4
400042,Skriv en anmeldelse av filmen «Dirk Ohm» på rundt 400 ord hvor du gir terningkast 5
400167,Skriv en anmeldelse av filmen «Ghostbusters» på rundt 100 ord hvor du gir terningkast 4
3865,Skriv en anmeldelse av filmen «The Thing» på rundt 600 ord hvor du gir terningkast 4
4687,Skriv en anmeldelse av filmen «Point Break» på rundt 500 ord hvor du gir terningkast 2
328,Skriv en anmeldelse av TV-serien «Westworld» sesong 1 på rundt 100 ord hvor du gir terningkast 5
4528,Skriv en anmeldelse av filmen «A Most Violent Year» på rundt 400 ord hvor du gir terningkast 5
4713,Skriv en anmeldelse av filmen «How to Be Single» på rundt 500 ord hvor du gir terningkast 4
400278,Skriv en anmeldelse av filmen «Søstre» på rundt 500 ord hvor du gir terningkast 5
4324,Skriv en anmeldelse av filmen «Rio 2» på rundt 400 ord hvor du gir terningkast 4
5081,Skriv en anmeldelse av filmen «Victoria and Abdul» på rundt 600 ord hvor du gir terningkast 3
5038,Skriv en anmeldelse av filmen «In Between» på rundt 600 ord hvor du gir terningkast 5
3752,Skriv en anmeldelse av filmen «Vinterkrig» på rundt 300 ord hvor du gir terningkast 4
400356,Skriv en anmeldelse av filmen «Skjønnheten & udyret» på rundt 100 ord hvor du gir terningkast 4
4127,Skriv en anmeldelse av filmen «G.I. Joe: Retaliation» på rundt 400 ord hvor du gir terningkast 3
3389,Skriv en anmeldelse av filmen «Doomsday» på rundt 400 ord hvor du gir terningkast 3
4496,Skriv en anmeldelse av filmen «Starred Up» på rundt 400 ord hvor du gir terningkast 5
4561,Skriv en anmeldelse av filmen «Chronic» på rundt 400 ord hvor du gir terningkast 4
402115,Skriv en anmeldelse av TV-serien «Chernobyl» på rundt 100 ord hvor du gir terningkast 6
3968,Skriv en anmeldelse av filmen «The Cabin In The Woods» på rundt 400 ord hvor du gir terningkast 4
3426,Skriv en anmeldelse av filmen «De gales hus» på rundt 400 ord hvor du gir terningkast 3
4547,Skriv en anmeldelse av filmen «Mad Max: Fury Road» på rundt 500 ord hvor du gir terningkast 5
400338,Skriv en anmeldelse av filmen «Kammerpiken» på rundt 100 ord hvor du gir terningkast 5
5180,Skriv en anmeldelse av filmen «Every Day» på rundt 700 ord hvor du gir terningkast 3
54,Skriv en anmeldelse av TV-serien «The Sopranos» sesong 1 på rundt 700 ord hvor du gir terningkast 6
4765,Skriv en anmeldelse av filmen «Bad Neighbours 2» på rundt 100 ord hvor du gir terningkast 4
4858,Skriv en anmeldelse av filmen «Dagen i morgen» på rundt 100 ord hvor du gir terningkast 5
3918,Skriv en anmeldelse av filmen «Young Adult» på rundt 400 ord hvor du gir terningkast 4
3642,Skriv en anmeldelse av filmen «Monstertorsdag» på rundt 400 ord hvor du gir terningkast 5
4860,Skriv en anmeldelse av filmen «Barneraneren» på rundt 100 ord hvor du gir terningkast 3
400030,Skriv en anmeldelse av filmen «Min nye venninne» på rundt 400 ord hvor du gir terningkast 4
5137,Skriv en anmeldelse av filmen «Ferdinand» på rundt 500 ord hvor du gir terningkast 4
4376,Skriv en anmeldelse av filmen «Dawn of the Planet of the Apes» på rundt 600 ord hvor du gir terningkast 4
3168,Skriv en anmeldelse av filmen «Alien - Director's Cut» på rundt 500 ord hvor du gir terningkast 6
3445,Skriv en anmeldelse av filmen «Kurt blir grusom» på rundt 400 ord hvor du gir terningkast 4
4534,Skriv en anmeldelse av filmen «Citizenfour» på rundt 600 ord hvor du gir terningkast 6
5094,Skriv en anmeldelse av filmen «Natta pappa henta oss» på rundt 500 ord hvor du gir terningkast 5
61,Skriv en anmeldelse av TV-serien «Brutte Løfter» sesong 1 på rundt 500 ord hvor du gir terningkast 5
3186,Skriv en anmeldelse av filmen «Hellboy» på rundt 400 ord hvor du gir terningkast 5
4699,Skriv en anmeldelse av filmen «The Big Short» på rundt 800 ord hvor du gir terningkast 5
4096,Skriv en anmeldelse av filmen «En som deg» på rundt 400 ord hvor du gir terningkast 4
91,Skriv en anmeldelse av TV-serien «Eastbound & Down» sesong 2 på rundt 700 ord hvor du gir terningkast 5
3566,Skriv en anmeldelse av filmen «Vegas» på rundt 400 ord hvor du gir terningkast 5
272,Skriv en anmeldelse av TV-serien «Jessica Jones» sesong 1 på rundt 700 ord hvor du gir terningkast 5
4067,Skriv en anmeldelse av filmen «End of Watch» på rundt 400 ord hvor du gir terningkast 5
4903,Skriv en anmeldelse av filmen «Min pappa Toni Erdmann» på rundt 100 ord hvor du gir terningkast 5
4176,Skriv en anmeldelse av filmen «Pornopung» på rundt 600 ord hvor du gir terningkast 5
400276,Skriv en anmeldelse av filmen «Bridge of spies» på rundt 600 ord hvor du gir terningkast 5
3449,Skriv en anmeldelse av filmen «Baader Meinhof» på rundt 400 ord hvor du gir terningkast 5
4247,Skriv en anmeldelse av filmen «Blå er den varmeste fargen» på rundt 500 ord hvor du gir terningkast 4
3627,Skriv en anmeldelse av filmen «When You're Strange» på rundt 400 ord hvor du gir terningkast 4
401224,Skriv en anmeldelse av filmen «The Villainess» på rundt 400 ord hvor du gir terningkast 4
4961,Skriv en anmeldelse av filmen «Skjønnheten og Udyret» på rundt 100 ord hvor du gir terningkast 4
4921,Skriv en anmeldelse av filmen «The Rules for Everything» på rundt 100 ord hvor du gir terningkast 5
5093,Skriv en anmeldelse av filmen «Cries from Syria» på rundt 900 ord hvor du gir terningkast 5
3443,Skriv en anmeldelse av filmen «Control» på rundt 300 ord hvor du gir terningkast 5
4532,Skriv en anmeldelse av filmen «Gemma Bovery» på rundt 400 ord hvor du gir terningkast 3
5033,Skriv en anmeldelse av filmen «Spider-Man: Homecoming» på rundt 500 ord hvor du gir terningkast 4
3901,Skriv en anmeldelse av filmen «The Darkest Hour» på rundt 400 ord hvor du gir terningkast 2
400186,Skriv en anmeldelse av filmen «Et helt halvt år» på rundt 100 ord hvor du gir terningkast 3
401634,Skriv en anmeldelse av filmen «Skjelvet» på rundt 700 ord hvor du gir terningkast 4
111,Skriv en anmeldelse av TV-serien «Justified» sesong 1 på rundt 500 ord hvor du gir terningkast 5
400038,Skriv en anmeldelse av filmen «A Most Violent Year» på rundt 600 ord hvor du gir terningkast 4
4214,Skriv en anmeldelse av filmen «Gåten Ragnarok» på rundt 500 ord hvor du gir terningkast 4
4461,Skriv en anmeldelse av filmen «Calvary – Golgata» på rundt 400 ord hvor du gir terningkast 4
4030,Skriv en anmeldelse av filmen «Dredd» på rundt 400 ord hvor du gir terningkast 5
4598,Skriv en anmeldelse av filmen «Eden» på rundt 400 ord hvor du gir terningkast 4
3218,Skriv en anmeldelse av filmen «Smokin’ Aces» på rundt 400 ord hvor du gir terningkast 3
3952,Skriv en anmeldelse av filmen «American Pie: Reunion» på rundt 500 ord hvor du gir terningkast 4
4455,Skriv en anmeldelse av filmen «The Homesman» på rundt 400 ord hvor du gir terningkast 4
5430,Skriv en anmeldelse av TV-serien «The Looming Tower» sesong 1 på rundt 800 ord hvor du gir terningkast 5
236,Skriv en anmeldelse av TV-serien «Sense8 sesoong 1» på rundt 600 ord hvor du gir terningkast 4
285,Skriv en anmeldelse av TV-serien «Black Widows» sesong 1 på rundt 600 ord hvor du gir terningkast 4
401580,Skriv en anmeldelse av TV-serien «The Knick»» på rundt 500 ord hvor du gir terningkast 5
3174,Skriv en anmeldelse av filmen «Catch Me If You Can» på rundt 400 ord hvor du gir terningkast 5
4250,Skriv en anmeldelse av filmen «Fremmed ved sjøen» på rundt 500 ord hvor du gir terningkast 5
4626,Skriv en anmeldelse av filmen «The Martian» på rundt 600 ord hvor du gir terningkast 5
3337,Skriv en anmeldelse av filmen «Om forlatelse» på rundt 300 ord hvor du gir terningkast 6
4055,Skriv en anmeldelse av filmen «Killing Them Softly» på rundt 500 ord hvor du gir terningkast 4
401645,Skriv en anmeldelse av filmen «The bar» på rundt 400 ord hvor du gir terningkast 4
3315,Skriv en anmeldelse av filmen «Rogue Assassin» på rundt 400 ord hvor du gir terningkast 3
3181,Skriv en anmeldelse av filmen «Love Actually» på rundt 500 ord hvor du gir terningkast 5
400147,Skriv en anmeldelse av filmen «Sausage Party» på rundt 100 ord hvor du gir terningkast 5
5207,Skriv en anmeldelse av filmen «Phantom Thread» på rundt 600 ord hvor du gir terningkast 5
4018,Skriv en anmeldelse av filmen «Modig» på rundt 500 ord hvor du gir terningkast 4
3575,Skriv en anmeldelse av filmen «Til huttetuenes land» på rundt 500 ord hvor du gir terningkast 5
4670,Skriv en anmeldelse av filmen «Truth» på rundt 400 ord hvor du gir terningkast 4
4782,Skriv en anmeldelse av filmen «Alice Through The Looking Glass» på rundt 100 ord hvor du gir terningkast 4
5470,Skriv en anmeldelse av TV-serien «True Detective» sesong 3 på rundt 100 ord hvor du gir terningkast 5
4484,Skriv en anmeldelse av filmen «Irenes to liv» på rundt 500 ord hvor du gir terningkast 4
5304,Skriv en anmeldelse av filmen «Mordene i Kongo» på rundt 800 ord hvor du gir terningkast 4
400211,Skriv en anmeldelse av filmen «Eddie the Eagle» på rundt 100 ord hvor du gir terningkast 3
3290,Skriv en anmeldelse av filmen «Varg Veum – Bitre blomster» på rundt 400 ord hvor du gir terningkast 4
5053,Skriv en anmeldelse av filmen «Den andre siden av håpet» på rundt 500 ord hvor du gir terningkast 6
4959,Skriv en anmeldelse av filmen «Ishavsblod – De siste selfangerne» på rundt 100 ord hvor du gir terningkast 5
5040,Skriv en anmeldelse av filmen «To The Bone» på rundt 700 ord hvor du gir terningkast 4
4733,Skriv en anmeldelse av filmen «The Divergent Series: Allegiant» på rundt 400 ord hvor du gir terningkast 3
4476,Skriv en anmeldelse av filmen «Foxcatcher» på rundt 500 ord hvor du gir terningkast 5
3198,Skriv en anmeldelse av filmen «The 40 Year Old Virgin» på rundt 300 ord hvor du gir terningkast 4
3662,Skriv en anmeldelse av filmen «I en bedre verden» på rundt 400 ord hvor du gir terningkast 5
400359,Skriv en anmeldelse av filmen «Kong: Skull Island» på rundt 100 ord hvor du gir terningkast 5
401992,Skriv en anmeldelse av filmen «Van Gogh – At Eternity's Gate» på rundt 100 ord hvor du gir terningkast 5
5115,Skriv en anmeldelse av filmen «God's Own Country» på rundt 500 ord hvor du gir terningkast 6
3837,Skriv en anmeldelse av filmen «Hodejegerne» på rundt 400 ord hvor du gir terningkast 5
4158,Skriv en anmeldelse av filmen «Broken» på rundt 400 ord hvor du gir terningkast 4
4618,Skriv en anmeldelse av filmen «Der vindane møtes» på rundt 400 ord hvor du gir terningkast 6
4434,Skriv en anmeldelse av filmen «Interstellar» på rundt 500 ord hvor du gir terningkast 5
4812,Skriv en anmeldelse av filmen «Suicide Squad» på rundt 100 ord hvor du gir terningkast 3
3307,Skriv en anmeldelse av filmen «Elizabeth: The Golden Age» på rundt 400 ord hvor du gir terningkast 4
4928,Skriv en anmeldelse av filmen «Paterson» på rundt 100 ord hvor du gir terningkast 5
400132,Skriv en anmeldelse av filmen «Swiss Army Man» på rundt 100 ord hvor du gir terningkast 5
4740,Skriv en anmeldelse av filmen «Batman v Superman: Dawn of Justice» på rundt 500 ord hvor du gir terningkast 5
400800,Skriv en anmeldelse av TV-serien «Bloodline» sesong 2 på rundt 100 ord hvor du gir terningkast 5
4603,Skriv en anmeldelse av filmen «Sunshine Superman» på rundt 500 ord hvor du gir terningkast 4
401040,Skriv en anmeldelse av filmen «Den andre siden av håpet» på rundt 600 ord hvor du gir terningkast 4
3221,Skriv en anmeldelse av filmen «Mars & Venus» på rundt 400 ord hvor du gir terningkast 4
4215,Skriv en anmeldelse av filmen «Rush» på rundt 500 ord hvor du gir terningkast 5
3,Skriv en anmeldelse av TV-serien «Mad Men» sesong 1 på rundt 500 ord hvor du gir terningkast 5
3867,Skriv en anmeldelse av filmen «Footloose» på rundt 500 ord hvor du gir terningkast 4
22,Skriv en anmeldelse av TV-serien «Glee» sesong 1 på rundt 500 ord hvor du gir terningkast 4
5176,Skriv en anmeldelse av filmen «Lucky» på rundt 600 ord hvor du gir terningkast 5
4296,Skriv en anmeldelse av filmen «Kraftidioten» på rundt 500 ord hvor du gir terningkast 5
5409,Skriv en anmeldelse av TV-serien «Okkupert» sesong 2 på rundt 900 ord hvor du gir terningkast 4
5358,Skriv en anmeldelse av filmen «The House That Jack Built» på rundt 100 ord hvor du gir terningkast 4
5067,Skriv en anmeldelse av filmen «Kvinnen fra Brest» på rundt 600 ord hvor du gir terningkast 4
5054,Skriv en anmeldelse av filmen «Prebz og Dennis: The Movie» på rundt 600 ord hvor du gir terningkast 2
5461,Skriv en anmeldelse av TV-serien «Kielergata» sesong 1 på rundt 800 ord hvor du gir terningkast 4
4523,Skriv en anmeldelse av filmen «Fast & Furious 7» på rundt 500 ord hvor du gir terningkast 5
4982,Skriv en anmeldelse av filmen «Get Out» på rundt 100 ord hvor du gir terningkast 5
4226,Skriv en anmeldelse av filmen «Fly» på rundt 400 ord hvor du gir terningkast 3
4362,Skriv en anmeldelse av filmen «Antboy» på rundt 400 ord hvor du gir terningkast 3
4000,Skriv en anmeldelse av filmen «The Woman in Black» på rundt 700 ord hvor du gir terningkast 5
4149,Skriv en anmeldelse av filmen «Le Passé» på rundt 500 ord hvor du gir terningkast 5
4042,Skriv en anmeldelse av filmen «Indiana Jones: The Complete Adventures» på rundt 800 ord hvor du gir terningkast 6
5149,Skriv en anmeldelse av filmen «Spacewalker» på rundt 800 ord hvor du gir terningkast 4
4936,Skriv en anmeldelse av filmen «Det norske hus» på rundt 100 ord hvor du gir terningkast 5
4969,Skriv en anmeldelse av filmen «Mysteriet i Slack Bay» på rundt 100 ord hvor du gir terningkast 3
4322,Skriv en anmeldelse av filmen «Divergent» på rundt 400 ord hvor du gir terningkast 4
400374,Skriv en anmeldelse av filmen «Lego Batman» på rundt 100 ord hvor du gir terningkast 5
4827,Skriv en anmeldelse av filmen «Ben-Hur» på rundt 100 ord hvor du gir terningkast 2
4365,Skriv en anmeldelse av filmen «Sabotage» på rundt 400 ord hvor du gir terningkast 3
4010,Skriv en anmeldelse av filmen «Step Up Revolution» på rundt 400 ord hvor du gir terningkast 3
4760,Skriv en anmeldelse av filmen «The Boss» på rundt 400 ord hvor du gir terningkast 3
400002,Skriv en anmeldelse av filmen «Mission: Impossible - Rogue Nation» på rundt 100 ord hvor du gir terningkast 5
3980,Skriv en anmeldelse av filmen «Moonrise Kingdom» på rundt 600 ord hvor du gir terningkast 5
3262,Skriv en anmeldelse av filmen «The Hitcher» på rundt 400 ord hvor du gir terningkast 4
184,Skriv en anmeldelse av TV-serien «Beatles» på rundt 500 ord hvor du gir terningkast 3
400319,Skriv en anmeldelse av filmen «Pirates of the Caribbean: Salazar's Revenge» på rundt 100 ord hvor du gir terningkast 4
3361,Skriv en anmeldelse av filmen «Into the wild» på rundt 400 ord hvor du gir terningkast 5
400311,Skriv en anmeldelse av filmen «Wonder Woman» på rundt 100 ord hvor du gir terningkast 4
400343,Skriv en anmeldelse av filmen «Get Out» på rundt 100 ord hvor du gir terningkast 5
3944,Skriv en anmeldelse av filmen «The Hunger Games» på rundt 500 ord hvor du gir terningkast 4
4364,Skriv en anmeldelse av filmen «Torden & Magi» på rundt 400 ord hvor du gir terningkast 3
400143,Skriv en anmeldelse av filmen «Gilberts Grusomme Hevn» på rundt 100 ord hvor du gir terningkast 4
4811,Skriv en anmeldelse av filmen «Truman» på rundt 100 ord hvor du gir terningkast 4
3471,Skriv en anmeldelse av filmen «Match Point» på rundt 400 ord hvor du gir terningkast 5
4363,Skriv en anmeldelse av filmen «Det er meg du vil ha» på rundt 400 ord hvor du gir terningkast 4
4289,Skriv en anmeldelse av filmen «12 Years a Slave» på rundt 500 ord hvor du gir terningkast 5
3849,Skriv en anmeldelse av filmen «Knerten i knipe» på rundt 400 ord hvor du gir terningkast 4
4793,Skriv en anmeldelse av filmen «Sensommer» på rundt 100 ord hvor du gir terningkast 5
3386,Skriv en anmeldelse av filmen «Iron Man» på rundt 400 ord hvor du gir terningkast 5
400396,Skriv en anmeldelse av filmen «Agnus Dei» på rundt 100 ord hvor du gir terningkast 4
4241,Skriv en anmeldelse av filmen «Flåklypa Grand Prix» på rundt 1300 ord hvor du gir terningkast 6
4820,Skriv en anmeldelse av filmen «Ixcanul» på rundt 100 ord hvor du gir terningkast 4
400387,"Skriv en anmeldelse av filmen «Jeg, Daniel Blake»» på rundt 100 ord hvor du gir terningkast 4"
114,Skriv en anmeldelse av TV-serien «Broen» sesong 1 på rundt 700 ord hvor du gir terningkast 6
258,Skriv en anmeldelse av TV-serien «Okkupert» sesong 1 på rundt 1200 ord hvor du gir terningkast 4
416,Skriv en anmeldelse av filmen «Paranormal Activity» på rundt 400 ord hvor du gir terningkast 4
3700,Skriv en anmeldelse av filmen «The Next Three Days» på rundt 300 ord hvor du gir terningkast 4
3270,Skriv en anmeldelse av filmen «Harry Potter og Føniksordenen» på rundt 400 ord hvor du gir terningkast 4
3422,Skriv en anmeldelse av filmen «Sitrontreet» på rundt 400 ord hvor du gir terningkast 4
5211,Skriv en anmeldelse av filmen «Kills on Wheels» på rundt 500 ord hvor du gir terningkast 3
3975,Skriv en anmeldelse av filmen «Wide Blue Yonder» på rundt 600 ord hvor du gir terningkast 2
402001,Skriv en anmeldelse av filmen «Happy ending» på rundt 100 ord hvor du gir terningkast 5
4309,Skriv en anmeldelse av filmen «Need For Speed» på rundt 400 ord hvor du gir terningkast 4
5296,Skriv en anmeldelse av filmen «Føniks» på rundt 700 ord hvor du gir terningkast 5
5254,Skriv en anmeldelse av filmen «Mission: Impossible - Fallout» på rundt 600 ord hvor du gir terningkast 5
400391,Skriv en anmeldelse av filmen «The Autopsy of Jane Doe» på rundt 100 ord hvor du gir terningkast 5
4777,Skriv en anmeldelse av filmen «X-Men: Apocalypse» på rundt 100 ord hvor du gir terningkast 4
4349,"Skriv en anmeldelse av filmen «Deux jours, une nuit» på rundt 400 ord hvor du gir terningkast 5"
5113,Skriv en anmeldelse av filmen «Jupiters måne» på rundt 700 ord hvor du gir terningkast 3
437,Skriv en anmeldelse av filmen «Percy Jackson og lyntyven» på rundt 400 ord hvor du gir terningkast 3
400238,Skriv en anmeldelse av filmen «Min elskede» på rundt 100 ord hvor du gir terningkast 4
3509,Skriv en anmeldelse av filmen «Revansje» på rundt 500 ord hvor du gir terningkast 4
321,Skriv en anmeldelse av TV-serien «Looking: The Movie» på rundt 100 ord hvor du gir terningkast 4
3673,Skriv en anmeldelse av filmen «Hjem til jul» på rundt 500 ord hvor du gir terningkast 4
401336,Skriv en anmeldelse av TV-serien «Here and Now» sesong 1 på rundt 600 ord hvor du gir terningkast 4
400105,Skriv en anmeldelse av filmen «Evolution» på rundt 100 ord hvor du gir terningkast 4
4393,Skriv en anmeldelse av filmen «Boyhood» på rundt 500 ord hvor du gir terningkast 6
3206,Skriv en anmeldelse av filmen «Inland Empire» på rundt 300 ord hvor du gir terningkast 4
41,Skriv en anmeldelse av TV-serien «The Unit» sesong 4 på rundt 800 ord hvor du gir terningkast 4
400980,Skriv en anmeldelse av filmen «Dunkirk» på rundt 800 ord hvor du gir terningkast 6
4763,Skriv en anmeldelse av filmen «Special Correspondents» på rundt 500 ord hvor du gir terningkast 2
3900,Skriv en anmeldelse av filmen «Løvenes konge» på rundt 500 ord hvor du gir terningkast 6
4422,Skriv en anmeldelse av filmen «Annabelle» på rundt 400 ord hvor du gir terningkast 3
4671,Skriv en anmeldelse av filmen «Etterskjelv» på rundt 400 ord hvor du gir terningkast 5
3655,Skriv en anmeldelse av filmen «Universal Soldier: Regeneration» på rundt 500 ord hvor du gir terningkast 3
4649,Skriv en anmeldelse av filmen «The Babadook» på rundt 400 ord hvor du gir terningkast 5
401476,Skriv en anmeldelse av TV-serien «Atlanta» sesong 2 på rundt 500 ord hvor du gir terningkast 5
5083,Skriv en anmeldelse av filmen «Lego Ninjago Filmen» på rundt 500 ord hvor du gir terningkast 4
132,Skriv en anmeldelse av TV-serien «The Walking Dead» sesong 3 på rundt 900 ord hvor du gir terningkast 5
4772,Skriv en anmeldelse av filmen «Money Monster» på rundt 100 ord hvor du gir terningkast 4
3871,Skriv en anmeldelse av filmen «Sommerland» på rundt 300 ord hvor du gir terningkast 4
400289,Skriv en anmeldelse av filmen «Maze Runner – Ildprøven» på rundt 100 ord hvor du gir terningkast 4
