id,prompt
402075,Skriv en anmeldelse av filmen «Journal 64» på rundt 100 ord hvor du gir terningkast 5
3800,Skriv en anmeldelse av filmen «Priest» på rundt 400 ord hvor du gir terningkast 3
3659,Skriv en anmeldelse av filmen «Resident Evil: Afterlife» på rundt 400 ord hvor du gir terningkast 3
421,Skriv en anmeldelse av filmen «It's Complicated» på rundt 600 ord hvor du gir terningkast 3
401414,"Skriv en anmeldelse av filmen «Adjø, Christopher Robin» på rundt 400 ord hvor du gir terningkast 4"
5411,Skriv en anmeldelse av TV-serien «Mindhunter» sesong 1 på rundt 800 ord hvor du gir terningkast 5
401592,Skriv en anmeldelse av TV-serien «The Expanse»» på rundt 600 ord hvor du gir terningkast 5
5354,Skriv en anmeldelse av filmen «The Favourite» på rundt 100 ord hvor du gir terningkast 6
402102,Skriv en anmeldelse av filmen «Once Upon a time in Hollywood» på rundt 100 ord hvor du gir terningkast 5
400106,Skriv en anmeldelse av filmen «Hacksaw Ridge» på rundt 100 ord hvor du gir terningkast 4
5325,Skriv en anmeldelse av filmen «Sorry To Bother You» på rundt 600 ord hvor du gir terningkast 5
4173,Skriv en anmeldelse av filmen «The Internship» på rundt 600 ord hvor du gir terningkast 4
401234,Skriv en anmeldelse av TV-serien «Jul i Blodfjell» på rundt 500 ord hvor du gir terningkast 4
5007,Skriv en anmeldelse av filmen «Pirates of the Caribbean: Salazar's Revenge» på rundt 100 ord hvor du gir terningkast 4
4002,Skriv en anmeldelse av filmen «Madagascar 3: Full rulle i Europa» på rundt 400 ord hvor du gir terningkast 2
401973,Skriv en anmeldelse av filmen «Burning»» på rundt 100 ord hvor du gir terningkast 2
4508,Skriv en anmeldelse av filmen «Focus» på rundt 400 ord hvor du gir terningkast 4
4795,Skriv en anmeldelse av filmen «Småfugler» på rundt 100 ord hvor du gir terningkast 5
400403,Skriv en anmeldelse av filmen «The Hunger Games: Mockingjay Part 1» på rundt 500 ord hvor du gir terningkast 4
4421,Skriv en anmeldelse av filmen «Skumringslandet» på rundt 500 ord hvor du gir terningkast 3
400081,Skriv en anmeldelse av filmen «Paddington» på rundt 400 ord hvor du gir terningkast 6
4070,Skriv en anmeldelse av filmen «Bully» på rundt 500 ord hvor du gir terningkast 5
401868,Skriv en anmeldelse av filmen «Mortal Engines» på rundt 500 ord hvor du gir terningkast 3
299,Skriv en anmeldelse av TV-serien «Fear the Walking Dead» sesong 2 på rundt 100 ord hvor du gir terningkast 3
4476,Skriv en anmeldelse av filmen «Foxcatcher» på rundt 500 ord hvor du gir terningkast 5
4867,Skriv en anmeldelse av filmen «Familien Jul i Nisseland» på rundt 100 ord hvor du gir terningkast 2
4735,Skriv en anmeldelse av filmen «Det som en gang var» på rundt 500 ord hvor du gir terningkast 5
4365,Skriv en anmeldelse av filmen «Sabotage» på rundt 400 ord hvor du gir terningkast 3
4827,Skriv en anmeldelse av filmen «Ben-Hur» på rundt 100 ord hvor du gir terningkast 2
5245,Skriv en anmeldelse av filmen «Ant-Man and The Wasp» på rundt 500 ord hvor du gir terningkast 4
4705,Skriv en anmeldelse av filmen «Suffragette - Kampen for frihet» på rundt 700 ord hvor du gir terningkast 4
401824,Skriv en anmeldelse av filmen «Grinchen» på rundt 400 ord hvor du gir terningkast 4
5419,Skriv en anmeldelse av TV-serien «The Crown» sesong 2 på rundt 900 ord hvor du gir terningkast 4
251,Skriv en anmeldelse av TV-serien «The Spoils Before Dying» på rundt 500 ord hvor du gir terningkast 5
400278,Skriv en anmeldelse av filmen «Søstre» på rundt 500 ord hvor du gir terningkast 5
328,Skriv en anmeldelse av TV-serien «Westworld» sesong 1 på rundt 100 ord hvor du gir terningkast 5
3184,Skriv en anmeldelse av filmen «Kill Bill Vol. 2» på rundt 600 ord hvor du gir terningkast 6
4571,Skriv en anmeldelse av filmen «Entourage» på rundt 500 ord hvor du gir terningkast 4
5081,Skriv en anmeldelse av filmen «Victoria and Abdul» på rundt 600 ord hvor du gir terningkast 3
402070,Skriv en anmeldelse av filmen «Asterix er blitt et tamt fransk ikon i ny film» på rundt 100 ord hvor du gir terningkast 3
5207,Skriv en anmeldelse av filmen «Phantom Thread» på rundt 600 ord hvor du gir terningkast 5
5038,Skriv en anmeldelse av filmen «In Between» på rundt 600 ord hvor du gir terningkast 5
4024,Skriv en anmeldelse av filmen «90 minutter» på rundt 400 ord hvor du gir terningkast 5
4660,Skriv en anmeldelse av filmen «The Hunger Games: Mockingjay Part 2» på rundt 400 ord hvor du gir terningkast 5
4996,Skriv en anmeldelse av filmen «Klasseforstanderen» på rundt 100 ord hvor du gir terningkast 5
3642,Skriv en anmeldelse av filmen «Monstertorsdag» på rundt 400 ord hvor du gir terningkast 5
401998,Skriv en anmeldelse av TV-serien «Russian Doll»» på rundt 100 ord hvor du gir terningkast 5
4127,Skriv en anmeldelse av filmen «G.I. Joe: Retaliation» på rundt 400 ord hvor du gir terningkast 3
3579,Skriv en anmeldelse av filmen «Nowhere Boy» på rundt 400 ord hvor du gir terningkast 4
3398,Skriv en anmeldelse av filmen «Speed Racer» på rundt 400 ord hvor du gir terningkast 4
4260,Skriv en anmeldelse av filmen «Enough Said» på rundt 400 ord hvor du gir terningkast 4
400023,Skriv en anmeldelse av filmen «Mad Max: Fury Road» på rundt 600 ord hvor du gir terningkast 5
3969,Skriv en anmeldelse av filmen «Dark Shadows» på rundt 400 ord hvor du gir terningkast 3
3983,Skriv en anmeldelse av filmen «21 Jump Street» på rundt 300 ord hvor du gir terningkast 4
3534,Skriv en anmeldelse av filmen «Friday the 13th» på rundt 500 ord hvor du gir terningkast 3
400803,Skriv en anmeldelse av TV-serien «Skam» sesong 2 på rundt 100 ord hvor du gir terningkast 5
4542,Skriv en anmeldelse av filmen «The Longest Ride» på rundt 400 ord hvor du gir terningkast 3
4265,Skriv en anmeldelse av filmen «Prisoners» på rundt 400 ord hvor du gir terningkast 5
327,Skriv en anmeldelse av TV-serien «Better Things» sesong 1 på rundt 100 ord hvor du gir terningkast 5
4418,Skriv en anmeldelse av filmen «Flink pike» på rundt 400 ord hvor du gir terningkast 5
4216,Skriv en anmeldelse av filmen «Mud» på rundt 400 ord hvor du gir terningkast 4
4017,Skriv en anmeldelse av filmen «Jaws» på rundt 600 ord hvor du gir terningkast 6
4957,Skriv en anmeldelse av filmen «Sameblod» på rundt 100 ord hvor du gir terningkast 5
5211,Skriv en anmeldelse av filmen «Kills on Wheels» på rundt 500 ord hvor du gir terningkast 3
5145,Skriv en anmeldelse av filmen «Jumanji: Welcome to the Jungle» på rundt 500 ord hvor du gir terningkast 4
5356,Skriv en anmeldelse av filmen «Second Act» på rundt 100 ord hvor du gir terningkast 3
4502,Skriv en anmeldelse av filmen «Drone» på rundt 500 ord hvor du gir terningkast 5
3696,Skriv en anmeldelse av filmen «Fair Game» på rundt 400 ord hvor du gir terningkast 4
5044,Skriv en anmeldelse av filmen «Burn Burn Burn» på rundt 500 ord hvor du gir terningkast 5
4985,Skriv en anmeldelse av filmen «Fast & Furious 8» på rundt 100 ord hvor du gir terningkast 4
3824,Skriv en anmeldelse av filmen «Green Lantern» på rundt 500 ord hvor du gir terningkast 3
4951,Skriv en anmeldelse av filmen «Nocturama» på rundt 100 ord hvor du gir terningkast 4
4583,Skriv en anmeldelse av filmen «Høvdinger» på rundt 500 ord hvor du gir terningkast 2
5095,Skriv en anmeldelse av filmen «Geostorm» på rundt 600 ord hvor du gir terningkast 3
4894,Skriv en anmeldelse av filmen «The Accountant» på rundt 100 ord hvor du gir terningkast 4
262,Skriv en anmeldelse av TV-serien «Fargo» sesong 2 på rundt 1000 ord hvor du gir terningkast 6
4205,Skriv en anmeldelse av filmen «One Direction: This Is Us» på rundt 500 ord hvor du gir terningkast 3
4664,Skriv en anmeldelse av filmen «Every Thing Will Be Fine» på rundt 400 ord hvor du gir terningkast 4
4524,Skriv en anmeldelse av filmen «Asterix: Byplanleggeren» på rundt 400 ord hvor du gir terningkast 3
3197,Skriv en anmeldelse av filmen «Der Untergang» på rundt 500 ord hvor du gir terningkast 6
4704,Skriv en anmeldelse av filmen «Grendel» på rundt 500 ord hvor du gir terningkast 2
4939,Skriv en anmeldelse av filmen «Eventyr i Arktis» på rundt 100 ord hvor du gir terningkast 4
5246,Skriv en anmeldelse av filmen «Sicario 2: Soldado» på rundt 800 ord hvor du gir terningkast 4
66,Skriv en anmeldelse av TV-serien «Heroes» sesong 4 på rundt 1000 ord hvor du gir terningkast 2
4762,Skriv en anmeldelse av filmen «Captain America: Civil War» på rundt 500 ord hvor du gir terningkast 5
3820,"Skriv en anmeldelse av filmen «Hjelp, vi er i filmbransjen» på rundt 600 ord hvor du gir terningkast 4"
82,Skriv en anmeldelse av TV-serien «The Walking Dead» sesong 1 på rundt 500 ord hvor du gir terningkast 5
4179,Skriv en anmeldelse av filmen «The Way Way Back» på rundt 400 ord hvor du gir terningkast 4
113,Skriv en anmeldelse av TV-serien «Once Upon a Time» på rundt 500 ord hvor du gir terningkast 3
400395,Skriv en anmeldelse av filmen «Assassin's Creed» på rundt 100 ord hvor du gir terningkast 2
3410,Skriv en anmeldelse av filmen «The X-Files: I Want To Believe» på rundt 500 ord hvor du gir terningkast 3
401583,Skriv en anmeldelse av filmen «Hereditary» på rundt 500 ord hvor du gir terningkast 6
401570,"Skriv en anmeldelse av filmen «Love, Simon» på rundt 500 ord hvor du gir terningkast 5"
401797,Skriv en anmeldelse av filmen «Kapteinen» på rundt 600 ord hvor du gir terningkast 4
400975,Skriv en anmeldelse av [tv] «Game of Thrones» sesong 7 på rundt 600 ord hvor du gir terningkast 5
3317,Skriv en anmeldelse av filmen «American Gangster» på rundt 300 ord hvor du gir terningkast 4
401089,Skriv en anmeldelse av filmen «The Lego Ninjago Movie» på rundt 300 ord hvor du gir terningkast 4
3423,Skriv en anmeldelse av filmen «Get Smart» på rundt 400 ord hvor du gir terningkast 3
3968,Skriv en anmeldelse av filmen «The Cabin In The Woods» på rundt 400 ord hvor du gir terningkast 4
4880,Skriv en anmeldelse av filmen «Nocturnal Animals» på rundt 100 ord hvor du gir terningkast 4
234,Skriv en anmeldelse av TV-serien «Orange Is the New Black» sesong 3 på rundt 1000 ord hvor du gir terningkast 5
23,Skriv en anmeldelse av TV-serien «The Simpsons» sesong 13 på rundt 600 ord hvor du gir terningkast 4
400105,Skriv en anmeldelse av filmen «Evolution» på rundt 100 ord hvor du gir terningkast 4
400294,Skriv en anmeldelse av filmen «En natt i Berlin» på rundt 100 ord hvor du gir terningkast 4
3754,Skriv en anmeldelse av filmen «Justin Bieber: Never Say Never» på rundt 500 ord hvor du gir terningkast 4
4346,Skriv en anmeldelse av filmen «Miraklene i Toscana» på rundt 400 ord hvor du gir terningkast 4
400030,Skriv en anmeldelse av filmen «Min nye venninne» på rundt 400 ord hvor du gir terningkast 4
4823,Skriv en anmeldelse av filmen «Oppdrag Dory» på rundt 100 ord hvor du gir terningkast 5
265,Skriv en anmeldelse av TV-serien «American Horror Story: Hotel – Sesongpremiere» på rundt 700 ord hvor du gir terningkast 3
4765,Skriv en anmeldelse av filmen «Bad Neighbours 2» på rundt 100 ord hvor du gir terningkast 4
401336,Skriv en anmeldelse av TV-serien «Here and Now» sesong 1 på rundt 600 ord hvor du gir terningkast 4
4456,Skriv en anmeldelse av filmen «Le week-end» på rundt 500 ord hvor du gir terningkast 5
4820,Skriv en anmeldelse av filmen «Ixcanul» på rundt 100 ord hvor du gir terningkast 4
402057,Skriv en anmeldelse av filmen «High Flying Bird» på rundt 100 ord hvor du gir terningkast 5
4969,Skriv en anmeldelse av filmen «Mysteriet i Slack Bay» på rundt 100 ord hvor du gir terningkast 3
400285,Skriv en anmeldelse av filmen «Pan» på rundt 500 ord hvor du gir terningkast 1
4995,Skriv en anmeldelse av filmen «Raw» på rundt 100 ord hvor du gir terningkast 5
4549,Skriv en anmeldelse av filmen «The Lobster» på rundt 500 ord hvor du gir terningkast 4
3510,Skriv en anmeldelse av filmen «Che - Argentineren» på rundt 500 ord hvor du gir terningkast 4
4810,Skriv en anmeldelse av filmen «Everybody Wants Some!!» på rundt 100 ord hvor du gir terningkast 5
401746,Skriv en anmeldelse av TV-serien «Le Bureau» på rundt 600 ord hvor du gir terningkast 5
4910,Skriv en anmeldelse av filmen «Collateral Beauty» på rundt 100 ord hvor du gir terningkast 3
3392,Skriv en anmeldelse av filmen «Indiana Jones og Krystallhodeskallens rike» på rundt 500 ord hvor du gir terningkast 6
3546,Skriv en anmeldelse av filmen «The Haunting in Connecticut» på rundt 300 ord hvor du gir terningkast 3
5226,Skriv en anmeldelse av filmen «Everybody Knows» på rundt 600 ord hvor du gir terningkast 4
3288,Skriv en anmeldelse av filmen «Falskmyntnerne i Sachsenhausen» på rundt 300 ord hvor du gir terningkast 5
392,Skriv en anmeldelse av filmen «Siste stopp 174» på rundt 400 ord hvor du gir terningkast 4
4478,Skriv en anmeldelse av filmen «Blackhat» på rundt 400 ord hvor du gir terningkast 3
5098,Skriv en anmeldelse av filmen «Tragedy Girls» på rundt 500 ord hvor du gir terningkast 3
4684,Skriv en anmeldelse av filmen «Joy» på rundt 400 ord hvor du gir terningkast 4
5296,Skriv en anmeldelse av filmen «Føniks» på rundt 700 ord hvor du gir terningkast 5
4541,Skriv en anmeldelse av filmen «Run All Night» på rundt 400 ord hvor du gir terningkast 4
4085,Skriv en anmeldelse av filmen «Gangster Squad» på rundt 400 ord hvor du gir terningkast 4
3542,Skriv en anmeldelse av filmen «Drag me to hell» på rundt 400 ord hvor du gir terningkast 4
400151,Skriv en anmeldelse av filmen «Cave» på rundt 100 ord hvor du gir terningkast 3
54,Skriv en anmeldelse av TV-serien «The Sopranos» sesong 1 på rundt 700 ord hvor du gir terningkast 6
3747,Skriv en anmeldelse av filmen «Jentene fra Dagenham» på rundt 400 ord hvor du gir terningkast 4
3835,Skriv en anmeldelse av filmen «Hell's Ground» på rundt 500 ord hvor du gir terningkast 3
3681,Skriv en anmeldelse av filmen «A Nightmare on Elm Street (2010)» på rundt 400 ord hvor du gir terningkast 3
4360,Skriv en anmeldelse av filmen «Kule kryp» på rundt 400 ord hvor du gir terningkast 5
3882,Skriv en anmeldelse av filmen «The Rum Diary» på rundt 500 ord hvor du gir terningkast 4
3315,Skriv en anmeldelse av filmen «Rogue Assassin» på rundt 400 ord hvor du gir terningkast 3
400144,Skriv en anmeldelse av filmen «Kongens nei» på rundt 100 ord hvor du gir terningkast 5
3352,Skriv en anmeldelse av filmen «Jumper» på rundt 400 ord hvor du gir terningkast 4
4198,Skriv en anmeldelse av filmen «De tøffeste gutta» på rundt 400 ord hvor du gir terningkast 4
4213,Skriv en anmeldelse av filmen «Snabba Cash Livet Deluxe» på rundt 300 ord hvor du gir terningkast 4
5358,Skriv en anmeldelse av filmen «The House That Jack Built» på rundt 100 ord hvor du gir terningkast 4
4483,Skriv en anmeldelse av filmen «Unbroken» på rundt 400 ord hvor du gir terningkast 4
3609,Skriv en anmeldelse av filmen «Cop Out» på rundt 400 ord hvor du gir terningkast 3
4725,Skriv en anmeldelse av filmen «Welcome to Norway!» på rundt 500 ord hvor du gir terningkast 4
3897,Skriv en anmeldelse av filmen «Moneyball» på rundt 500 ord hvor du gir terningkast 5
5415,Skriv en anmeldelse av TV-serien «The Punisher» på rundt 900 ord hvor du gir terningkast 5
3902,Skriv en anmeldelse av filmen «J. Edgar» på rundt 600 ord hvor du gir terningkast 4
261,Skriv en anmeldelse av TV-serien «CSI Serieavslutning» på rundt 700 ord hvor du gir terningkast 4
304,Skriv en anmeldelse av TV-serien «Marseille» sesong 1 på rundt 100 ord hvor du gir terningkast 3
4004,Skriv en anmeldelse av filmen «Total Recall» på rundt 400 ord hvor du gir terningkast 3
5442,Skriv en anmeldelse av TV-serien «All Night» sesong 1 på rundt 700 ord hvor du gir terningkast 3
4674,Skriv en anmeldelse av filmen «A Very Murray Christmas» på rundt 500 ord hvor du gir terningkast 5
401897,Skriv en anmeldelse av filmen «Green Book» på rundt 100 ord hvor du gir terningkast 5
4203,Skriv en anmeldelse av filmen «Mitt liv med Liberace» på rundt 500 ord hvor du gir terningkast 5
241,Skriv en anmeldelse av TV-serien «Ballers» sesong 1 på rundt 500 ord hvor du gir terningkast 4
4622,Skriv en anmeldelse av filmen «Me and Earl and the Dying Girl» på rundt 700 ord hvor du gir terningkast 5
400116,Skriv en anmeldelse av filmen «Etter stormen» på rundt 100 ord hvor du gir terningkast 5
400799,Skriv en anmeldelse av TV-serien «Vikingane» på rundt 100 ord hvor du gir terningkast 3
365,Skriv en anmeldelse av TV-serien «Veep» sesong 6 på rundt 100 ord hvor du gir terningkast 5
400818,Skriv en anmeldelse av TV-serien «Dag» sesong 4 på rundt 100 ord hvor du gir terningkast 5
4589,Skriv en anmeldelse av filmen «Far from the Madding Crowd» på rundt 700 ord hvor du gir terningkast 4
5469,Skriv en anmeldelse av TV-serien «The Marvelous Mrs. Maisel» på rundt 600 ord hvor du gir terningkast 5
3451,Skriv en anmeldelse av filmen «Quantum of solace» på rundt 400 ord hvor du gir terningkast 4
400235,Skriv en anmeldelse av filmen «Trumbo» på rundt 100 ord hvor du gir terningkast 4
5273,Skriv en anmeldelse av filmen «Racer and the Jailbird» på rundt 100 ord hvor du gir terningkast 3
3741,Skriv en anmeldelse av filmen «Rango» på rundt 400 ord hvor du gir terningkast 5
4060,Skriv en anmeldelse av filmen «E.T. The Extra Terrestrial» på rundt 1000 ord hvor du gir terningkast 6
400338,Skriv en anmeldelse av filmen «Kammerpiken» på rundt 100 ord hvor du gir terningkast 5
3861,Skriv en anmeldelse av filmen «Beauty Day» på rundt 500 ord hvor du gir terningkast 4
400146,Skriv en anmeldelse av filmen «Sully» på rundt 100 ord hvor du gir terningkast 3
3922,Skriv en anmeldelse av filmen «Conan O’Brien Can’t Stop» på rundt 500 ord hvor du gir terningkast 4
4354,Skriv en anmeldelse av filmen «A Million Ways To Die In The West» på rundt 500 ord hvor du gir terningkast 3
108,Skriv en anmeldelse av TV-serien «Bones» sesong 6 på rundt 600 ord hvor du gir terningkast 3
4790,Skriv en anmeldelse av filmen «Now You See Me 2» på rundt 100 ord hvor du gir terningkast 3
3587,Skriv en anmeldelse av filmen «Green Zone» på rundt 400 ord hvor du gir terningkast 4
5456,Skriv en anmeldelse av TV-serien «Ozark» sesong 2 på rundt 100 ord hvor du gir terningkast 4
4227,Skriv en anmeldelse av filmen «2 Guns» på rundt 400 ord hvor du gir terningkast 4
3637,Skriv en anmeldelse av filmen «Centurion» på rundt 300 ord hvor du gir terningkast 4
4131,Skriv en anmeldelse av filmen «Warm Bodies» på rundt 600 ord hvor du gir terningkast 4
400410,Skriv en anmeldelse av filmen «Interstellar» på rundt 700 ord hvor du gir terningkast 4
4023,Skriv en anmeldelse av filmen «ParaNorman» på rundt 400 ord hvor du gir terningkast 5
400777,Skriv en anmeldelse av TV-serien «The Handmaid’s Tale» sesong 1 på rundt 100 ord hvor du gir terningkast 5
402081,Skriv en anmeldelse av filmen «Avengers: Endgame» på rundt 100 ord hvor du gir terningkast 5
4655,Skriv en anmeldelse av filmen «Black Mass» på rundt 400 ord hvor du gir terningkast 4
400031,Skriv en anmeldelse av filmen «Mannen som reddet Paris» på rundt 400 ord hvor du gir terningkast 4
415,Skriv en anmeldelse av filmen «Arthur og Maltazards hevn» på rundt 500 ord hvor du gir terningkast 5
325,Skriv en anmeldelse av TV-serien «Chef's Table: France» på rundt 100 ord hvor du gir terningkast 3
4358,Skriv en anmeldelse av filmen «Cathedrals of Culture» på rundt 800 ord hvor du gir terningkast 4
3976,Skriv en anmeldelse av filmen «Men in Black 3» på rundt 400 ord hvor du gir terningkast 5
3493,Skriv en anmeldelse av filmen «Den rosa panteren 2» på rundt 400 ord hvor du gir terningkast 3
3869,Skriv en anmeldelse av filmen «Varg Veum - I mørket er alle ulver grå» på rundt 500 ord hvor du gir terningkast 4
4430,Skriv en anmeldelse av filmen «Motorsagmassakren» på rundt 500 ord hvor du gir terningkast 5
4753,Skriv en anmeldelse av filmen «Where To Invade Next» på rundt 500 ord hvor du gir terningkast 4
400262,Skriv en anmeldelse av filmen «Macbeth» på rundt 400 ord hvor du gir terningkast 5
5194,Skriv en anmeldelse av filmen «120 slag i minuttet» på rundt 500 ord hvor du gir terningkast 5
4056,Skriv en anmeldelse av filmen «Reisen til julestjernen» på rundt 400 ord hvor du gir terningkast 3
401138,Skriv en anmeldelse av filmen «Gjengangere» på rundt 400 ord hvor du gir terningkast 4
4293,Skriv en anmeldelse av filmen «The Selfish Giant: En himmel av kobber» på rundt 400 ord hvor du gir terningkast 5
62,Skriv en anmeldelse av TV-serien «Blue Mountain State» sesong 1 på rundt 400 ord hvor du gir terningkast 4
5350,Skriv en anmeldelse av filmen «Psychobitch» på rundt 100 ord hvor du gir terningkast 4
401487,Skriv en anmeldelse av filmen «The Place» på rundt 500 ord hvor du gir terningkast 4
5132,Skriv en anmeldelse av filmen «Paddington 2» på rundt 500 ord hvor du gir terningkast 5
445,Skriv en anmeldelse av filmen «Fish Tank» på rundt 400 ord hvor du gir terningkast 5
3894,Skriv en anmeldelse av filmen «Alvin og gjengen 3» på rundt 400 ord hvor du gir terningkast 1
400214,Skriv en anmeldelse av filmen «Deathgasm» på rundt 100 ord hvor du gir terningkast 4
5286,Skriv en anmeldelse av filmen «Battle» på rundt 100 ord hvor du gir terningkast 3
401116,Skriv en anmeldelse av TV-serien «Stranger Things» sesong 2 på rundt 600 ord hvor du gir terningkast 4
400225,Skriv en anmeldelse av filmen «London has fallen» på rundt 100 ord hvor du gir terningkast 3
5115,Skriv en anmeldelse av filmen «God's Own Country» på rundt 500 ord hvor du gir terningkast 6
3855,Skriv en anmeldelse av filmen «Babycall» på rundt 500 ord hvor du gir terningkast 4
5036,Skriv en anmeldelse av filmen «Gifted» på rundt 600 ord hvor du gir terningkast 4
4980,Skriv en anmeldelse av filmen «Going in Style» på rundt 100 ord hvor du gir terningkast 3
3478,Skriv en anmeldelse av filmen «Doubt» på rundt 400 ord hvor du gir terningkast 5
3428,Skriv en anmeldelse av filmen «Wild Child» på rundt 400 ord hvor du gir terningkast 4
3476,Skriv en anmeldelse av filmen «Twilight - Evighetens kyss» på rundt 400 ord hvor du gir terningkast 4
4089,Skriv en anmeldelse av filmen «Les Misérables» på rundt 700 ord hvor du gir terningkast 4
4044,Skriv en anmeldelse av filmen «Paradis: Kjærlighet» på rundt 400 ord hvor du gir terningkast 4
5006,Skriv en anmeldelse av filmen «Alien: Covenant» på rundt 100 ord hvor du gir terningkast 5
138,Skriv en anmeldelse av TV-serien «Banshee» sesong 1 på rundt 900 ord hvor du gir terningkast 2
5031,Skriv en anmeldelse av filmen «Okja» på rundt 600 ord hvor du gir terningkast 4
4905,Skriv en anmeldelse av filmen «Perfekte fremmede» på rundt 100 ord hvor du gir terningkast 4
3645,Skriv en anmeldelse av filmen «Solitary Man» på rundt 400 ord hvor du gir terningkast 4
5353,Skriv en anmeldelse av filmen «Smaken av Toscana» på rundt 100 ord hvor du gir terningkast 3
401186,Skriv en anmeldelse av filmen «Solsidan» på rundt 500 ord hvor du gir terningkast 4
3960,Skriv en anmeldelse av filmen «Warrior» på rundt 400 ord hvor du gir terningkast 5
4458,Skriv en anmeldelse av filmen «Exodus: Gods and Kings» på rundt 500 ord hvor du gir terningkast 3
4361,Skriv en anmeldelse av filmen «The Fault In Our Stars» på rundt 500 ord hvor du gir terningkast 4
218,Skriv en anmeldelse av TV-serien «The Neighbors» sesong 1 på rundt 1000 ord hvor du gir terningkast 1
400070,Skriv en anmeldelse av filmen «Birdman» på rundt 600 ord hvor du gir terningkast 5
3242,Skriv en anmeldelse av filmen «La Vie en Rose» på rundt 400 ord hvor du gir terningkast 5
4232,Skriv en anmeldelse av filmen «You're Next» på rundt 400 ord hvor du gir terningkast 4
401813,Skriv en anmeldelse av TV-serien «Narcos: Mexico» på rundt 600 ord hvor du gir terningkast 5
5103,Skriv en anmeldelse av filmen «American Assassin» på rundt 600 ord hvor du gir terningkast 3
5471,Skriv en anmeldelse av TV-serien «Henrik Uber alles» sesong 1 på rundt 100 ord hvor du gir terningkast 4
3618,Skriv en anmeldelse av filmen «Dear John» på rundt 400 ord hvor du gir terningkast 2
3725,Skriv en anmeldelse av filmen «Burlesque» på rundt 500 ord hvor du gir terningkast 2
4532,Skriv en anmeldelse av filmen «Gemma Bovery» på rundt 400 ord hvor du gir terningkast 3
4805,Skriv en anmeldelse av filmen «A Hologram for the King» på rundt 100 ord hvor du gir terningkast 4
400232,Skriv en anmeldelse av filmen «Sauls sønn» på rundt 100 ord hvor du gir terningkast 6
402047,Skriv en anmeldelse av filmen «Gloria Bell» på rundt 100 ord hvor du gir terningkast 5
3354,Skriv en anmeldelse av filmen «There Will Be Blood» på rundt 300 ord hvor du gir terningkast 5
401096,Skriv en anmeldelse av filmen «Jordmoren» på rundt 500 ord hvor du gir terningkast 4
4846,Skriv en anmeldelse av filmen «Snowden» på rundt 100 ord hvor du gir terningkast 4
401560,Skriv en anmeldelse av TV-serien «13. november: Terrorangrepet på Paris»» på rundt 600 ord hvor du gir terningkast 6
5238,Skriv en anmeldelse av filmen «Hereditary» på rundt 600 ord hvor du gir terningkast 5
4393,Skriv en anmeldelse av filmen «Boyhood» på rundt 500 ord hvor du gir terningkast 6
402067,Skriv en anmeldelse av TV-serien «Wisting» på rundt 100 ord hvor du gir terningkast 4
3871,Skriv en anmeldelse av filmen «Sommerland» på rundt 300 ord hvor du gir terningkast 4
4763,Skriv en anmeldelse av filmen «Special Correspondents» på rundt 500 ord hvor du gir terningkast 2
400115,Skriv en anmeldelse av filmen «Nocturnal Animals» på rundt 100 ord hvor du gir terningkast 3
4675,Skriv en anmeldelse av filmen «Self/less» på rundt 400 ord hvor du gir terningkast 3
5217,Skriv en anmeldelse av filmen «Dobbelt begjær» på rundt 500 ord hvor du gir terningkast 4
424,Skriv en anmeldelse av filmen «Tomme tønner» på rundt 400 ord hvor du gir terningkast 4
400373,Skriv en anmeldelse av filmen «Fifty Shades Darker» på rundt 100 ord hvor du gir terningkast 2
401399,Skriv en anmeldelse av TV-serien «Altered Carbon» på rundt 900 ord hvor du gir terningkast 5
401018,Skriv en anmeldelse av filmen «The Hitman’s Bodyguard» på rundt 500 ord hvor du gir terningkast 2
3700,Skriv en anmeldelse av filmen «The Next Three Days» på rundt 300 ord hvor du gir terningkast 4
80,Skriv en anmeldelse av TV-serien «Big Love» sesong 3 på rundt 400 ord hvor du gir terningkast 4
3612,Skriv en anmeldelse av filmen «Cash» på rundt 300 ord hvor du gir terningkast 4
4108,Skriv en anmeldelse av filmen «Anna Karenina» på rundt 500 ord hvor du gir terningkast 5
4919,Skriv en anmeldelse av filmen «Live by Night» på rundt 100 ord hvor du gir terningkast 4
400130,Skriv en anmeldelse av filmen «Trolls» på rundt 100 ord hvor du gir terningkast 4
254,Skriv en anmeldelse av TV-serien «Mr. Robot» sesong 1 på rundt 900 ord hvor du gir terningkast 5
282,Skriv en anmeldelse av TV-serien «Chelsea Does» på rundt 500 ord hvor du gir terningkast 4
4448,Skriv en anmeldelse av filmen «Wetlands» på rundt 400 ord hvor du gir terningkast 4
3685,Skriv en anmeldelse av filmen «The Other Guys» på rundt 400 ord hvor du gir terningkast 4
3376,Skriv en anmeldelse av filmen «A Good Year» på rundt 400 ord hvor du gir terningkast 4
401826,Skriv en anmeldelse av filmen «Harajuku» på rundt 500 ord hvor du gir terningkast 5
5316,Skriv en anmeldelse av filmen «The Ballad of Buster Scruggs» på rundt 500 ord hvor du gir terningkast 5
401490,Skriv en anmeldelse av filmen «Rampage» på rundt 400 ord hvor du gir terningkast 3
400236,Skriv en anmeldelse av filmen «Deadpool» på rundt 100 ord hvor du gir terningkast 4
